0.637207	-5.17303	
0.569763	-5.16235	
0.491028	-5.15289	
0.419617	-5.14709	
0.366821	-5.14343	
0.34668	-5.14008	
0.310059	-5.13977	
0.251465	-5.13977	
0.174866	-5.14374	
0.111389	-5.14862	
0.0765991	-5.15137	
0.0723267	-5.15625	
0.0814819	-5.16113	
0.0967407	-5.1651	
0.115051	-5.16937	
0.128479	-5.1709	
0.140381	-5.17487	
0.137634	-5.17914	
0.142212	-5.1825	
0.158386	-5.18738	
0.170593	-5.19104	
0.19989	-5.19714	
0.300903	-5.20142	
0.595093	-5.20386	
1.15356	-5.20691	
1.93298	-5.20569	
2.6178	-5.20447	
2.89978	-5.20538	
2.60803	-5.20691	
1.8634	-5.20935	
0.947266	-5.21179	
0.151978	-5.21606	
-0.309143	-5.22034	
-0.359802	-5.22339	
-0.166626	-5.22736	
0.0442505	-5.23438	
0.124512	-5.23773	
0.0979614	-5.24078	
0.0469971	-5.24414	
0.0268555	-5.24658	
0.0305176	-5.24719	
0.0527954	-5.24384	
0.0671387	-5.24231	
0.0808716	-5.24078	
0.0912476	-5.23682	
0.101318	-5.23254	
0.124512	-5.2301	
0.145569	-5.22705	
0.168457	-5.22308	
0.198059	-5.22095	
0.224609	-5.21698	
0.247803	-5.21271	
0.256958	-5.21332	
0.259705	-5.21149	
0.26123	-5.21149	
0.258484	-5.21301	
0.271912	-5.21515	
0.285034	-5.21912	
0.317383	-5.22278	
0.356445	-5.22827	
0.395203	-5.23468	
0.436096	-5.24109	
0.467834	-5.24994	
0.498047	-5.25665	
0.52002	-5.26428	
0.539246	-5.27161	
0.567932	-5.2774	
0.596008	-5.28168	
0.626221	-5.28503	
0.652466	-5.28931	
0.687256	-5.29236	
0.714722	-5.29694	
0.730591	-5.30426	
0.745544	-5.31158	
0.741882	-5.31708	
0.727539	-5.32318	
0.704346	-5.32898	
0.667725	-5.33234	
0.619812	-5.33386	
0.565186	-5.33691	
0.487671	-5.34119	
0.417786	-5.34058	
0.334473	-5.34149	
0.26123	-5.33875	
0.203857	-5.33691	
0.160217	-5.33478	
0.136719	-5.33234	
0.118713	-5.33142	
0.106201	-5.32776	
0.0964355	-5.32593	
0.0869751	-5.32471	
0.090332	-5.32654	
0.101318	-5.3299	
0.119629	-5.33691	
0.13031	-5.34729	
0.136414	-5.35553	
0.14679	-5.36255	
0.155334	-5.36987	
0.164795	-5.37476	
0.176392	-5.37842	
0.188293	-5.37903	
0.206909	-5.37964	
0.22583	-5.38239	
0.24231	-5.38574	
0.251465	-5.38971	
0.249634	-5.39276	
0.260315	-5.39368	
0.255127	-5.39337	
0.266724	-5.38727	
0.259094	-5.38116	
0.263367	-5.3714	
0.253601	-5.36072	
0.247803	-5.35156	
0.246582	-5.34546	
0.253296	-5.33936	
0.259094	-5.33325	
0.270081	-5.32776	
0.272217	-5.32562	
0.272522	-5.3241	
0.275879	-5.32532	
0.278625	-5.32715	
0.280762	-5.32715	
0.273743	-5.3299	
0.272522	-5.33173	
0.271301	-5.33569	
0.271912	-5.33966	
0.275879	-5.34668	
0.268555	-5.35583	
0.262756	-5.36377	
0.273438	-5.37476	
0.26886	-5.38666	
0.273743	-5.39825	
0.274353	-5.4071	
0.277405	-5.41687	
0.282593	-5.42419	
0.285645	-5.43396	
0.293274	-5.4425	
0.298157	-5.44983	
0.296936	-5.45654	
0.311279	-5.46204	
0.332336	-5.46875	
0.376892	-5.47302	
0.428772	-5.48096	
0.480957	-5.48859	
0.521545	-5.49622	
0.529785	-5.50293	
0.53009	-5.50781	
0.53009	-5.51025	
0.552673	-5.50079	
0.598145	-5.4834	
0.643005	-5.46173	
0.683899	-5.4364	
0.698547	-5.41443	
0.698242	-5.39642	
0.665588	-5.38757	
0.593872	-5.38666	
0.506287	-5.3894	
0.420532	-5.39551	
0.365295	-5.40375	
0.327454	-5.41443	
0.276489	-5.42603	
0.211487	-5.43762	
0.152588	-5.45197	
0.119019	-5.46265	
0.108948	-5.47363	
0.110168	-5.48492	
0.109863	-5.49835	
0.110168	-5.51453	
0.115967	-5.5307	
0.130005	-5.54993	
0.140991	-5.56824	
0.138245	-5.58838	
0.133362	-5.61066	
0.136108	-5.63141	
0.142517	-5.65216	
0.19165	-5.672	
0.367737	-5.69244	
0.756531	-5.71106	
1.41876	-5.72876	
2.22656	-5.74707	
2.80975	-5.76843	
2.90863	-5.78674	
2.41272	-5.8075	
1.55396	-5.82764	
0.633545	-5.849	
-0.0671387	-5.86823	
-0.380249	-5.8847	
-0.333252	-5.90393	
-0.108643	-5.92346	
0.0747681	-5.94177	
0.119934	-5.96039	
0.0720215	-5.979	
0.0112915	-5.99854	
-0.0143433	-6.01959	
-0.0088501	-6.04004	
0.0143433	-6.06476	
0.0305176	-6.09131	
0.0524902	-6.11938	
0.0637817	-6.14929	
0.0714111	-6.17584	
0.0845337	-6.19934	
0.100098	-6.22009	
0.116882	-6.23993	
0.135193	-6.25977	
0.162354	-6.27594	
0.180664	-6.29852	
0.2005	-6.31775	
0.209045	-6.33911	
0.234375	-6.35803	
0.256348	-6.38	
0.274353	-6.40015	
0.292358	-6.41754	
0.32196	-6.43738	
0.351868	-6.45874	
0.368958	-6.47858	
0.396729	-6.49719	
0.431519	-6.51764	
0.472412	-6.53809	
0.51178	-6.55731	
0.549927	-6.57837	
0.594482	-6.59851	
0.625305	-6.61804	
0.656738	-6.63574	
0.673523	-6.65283	
0.695496	-6.66809	
0.697021	-6.68091	
0.709534	-6.69006	
0.722046	-6.70197	
0.72876	-6.70959	
0.720825	-6.71783	
0.682983	-6.72546	
0.630188	-6.7334	
0.562744	-6.74286	
0.500793	-6.75323	
0.429382	-6.76208	
0.36377	-6.77216	
0.317078	-6.78009	
0.269775	-6.7868	
0.228882	-6.79199	
0.183716	-6.79565	
0.148926	-6.79962	
0.120239	-6.80115	
0.0976563	-6.80115	
0.0817871	-6.79993	
0.0698853	-6.80176	
0.0720215	-6.80115	
0.0784302	-6.80176	
0.0863647	-6.8045	
0.0939941	-6.81091	
0.111694	-6.81885	
0.115967	-6.828	
0.124512	-6.83716	
0.137024	-6.84601	
0.145569	-6.85272	
0.163574	-6.8573	
0.17334	-6.85791	
0.186157	-6.8573	
0.191345	-6.85577	
0.202637	-6.85059	
0.20874	-6.84631	
0.216675	-6.84021	
0.238037	-6.83228	
0.245056	-6.82648	
0.249634	-6.82343	
0.250244	-6.82129	
0.246582	-6.82281	
0.249023	-6.82343	
0.240784	-6.82587	
0.240479	-6.82617	
0.246582	-6.82251	
0.244751	-6.81793	
0.248108	-6.81152	
0.239258	-6.80573	
0.240173	-6.79535	
0.229187	-6.78619	
0.225525	-6.77765	
0.222168	-6.7691	
0.222168	-6.76178	
0.225525	-6.7572	
0.232849	-6.7572	
0.23468	-6.76025	
0.239563	-6.7627	
0.235901	-6.76819	
0.238037	-6.77032	
0.235901	-6.77246	
0.224304	-6.7749	
0.221252	-6.77399	
0.210876	-6.77124	
0.214539	-6.76788	
0.220947	-6.7627	
0.223694	-6.75476	
0.227051	-6.74652	
0.227356	-6.73889	
0.236816	-6.73065	
0.245667	-6.72607	
0.26825	-6.71875	
0.314941	-6.71326	
0.372925	-6.70807	
0.432129	-6.70105	
0.474854	-6.69189	
0.495605	-6.68274	
0.504456	-6.67175	
0.525208	-6.66443	
0.560608	-6.65039	
0.593872	-6.6394	
0.609131	-6.63269	
0.611267	-6.62842	
0.600281	-6.62537	
0.588379	-6.6214	
0.546875	-6.61835	
0.474854	-6.61713	
0.388794	-6.61255	
0.320435	-6.60736	
0.275879	-6.60217	
0.234375	-6.59637	
0.175476	-6.59088	
0.098877	-6.5802	
0.0338745	-6.57257	
-0.0100708	-6.56311	
-0.00457764	-6.55457	
0.0210571	-6.54449	
0.032959	-6.53442	
0.045166	-6.52374	
0.0512695	-6.51062	
0.043335	-6.4975	
0.0366211	-6.48346	
0.0427246	-6.46973	
0.0500488	-6.4563	
0.0646973	-6.44165	
0.085144	-6.42853	
0.171204	-6.41724	
0.423584	-6.4032	
0.925598	-6.39282	
1.67725	-6.38092	
2.37122	-6.36963	
2.7182	-6.35803	
2.50305	-6.34796	
1.79688	-6.34155	
0.888672	-6.33545	
0.0952148	-6.32996	
-0.33905	-6.32507	
-0.377197	-6.32172	
-0.162659	-6.31897	
0.0393677	-6.31287	
0.111694	-6.30524	
0.0695801	-6.29608	
0.0128174	-6.28387	
-0.0192261	-6.27167	
-0.0143433	-6.25916	
0.00946045	-6.25	
0.0286865	-6.23962	
0.0469971	-6.22986	
0.0674438	-6.22101	
0.0921631	-6.20911	
0.118408	-6.19904	
0.146484	-6.18896	
0.173645	-6.17676	
0.196228	-6.16699	
0.213013	-6.15356	
0.231934	-6.14136	
0.246887	-6.12854	
0.262451	-6.11908	
0.274963	-6.10901	
0.291138	-6.09985	
0.309143	-6.08826	
0.320129	-6.07788	
0.338745	-6.06934	
0.352173	-6.06232	
0.380554	-6.05713	
0.411987	-6.05469	
0.450134	-6.0553	
0.492859	-6.05927	
0.53833	-6.06232	
0.576782	-6.06812	
0.610657	-6.07605	
0.651855	-6.0791	
0.690002	-6.0791	
0.720215	-6.08093	
0.735779	-6.08276	
0.747986	-6.08459	
0.7547	-6.08765	
0.757751	-6.09009	
0.756836	-6.09039	
0.736084	-6.08978	
0.715332	-6.0849	
0.67627	-6.07727	
0.627747	-6.06476	
0.558472	-6.05133	
0.490723	-6.03333	
0.41626	-6.01807	
0.341492	-6.00372	
0.280762	-5.98755	
0.222778	-5.97656	
0.180664	-5.96649	
0.140686	-5.95856	
0.110168	-5.95154	
0.090332	-5.9436	
0.072937	-5.93811	
0.0686646	-5.92804	
0.0671387	-5.92041	
0.0631714	-5.91461	
0.0692749	-5.90881	
0.0808716	-5.90881	
0.101318	-5.92072	
0.117798	-5.93903	
0.141907	-5.95947	
0.170593	-5.97778	
0.18219	-5.9964	
0.195313	-6.00861	
0.210266	-6.01563	
0.220642	-6.02112	
0.227661	-6.02051	
0.23468	-6.01532	
0.245667	-6.00861	
0.250854	-5.99854	
0.258484	-5.98572	
0.273132	-5.97107	
0.281982	-5.95795	
0.28595	-5.94604	
0.290527	-5.93445	
0.293884	-5.91858	
0.284729	-5.90515	
0.289307	-5.89172	
0.289612	-5.87677	
0.289612	-5.8609	
0.289307	-5.84839	
0.290833	-5.83496	
0.287781	-5.82214	
0.28717	-5.81116	
0.289307	-5.80017	
0.296021	-5.79041	
0.292969	-5.78186	
0.291443	-5.77332	
0.293884	-5.76294	
0.290527	-5.755	
0.292053	-5.74646	
0.296936	-5.73669	
0.299072	-5.72845	
0.301208	-5.72174	
0.307312	-5.71411	
0.307922	-5.70801	
0.309143	-5.69977	
0.299377	-5.69122	
0.30304	-5.68146	
0.296021	-5.66956	
0.292969	-5.65613	
0.300293	-5.64178	
0.301819	-5.63263	
0.317383	-5.62134	
0.321045	-5.61279	
0.327454	-5.60425	
0.342712	-5.59601	
0.353088	-5.59021	
0.399475	-5.58411	
0.453186	-5.58167	
0.515442	-5.58044	
0.562744	-5.57648	
0.5896	-5.57312	
0.594482	-5.56885	
0.606384	-5.56427	
0.632935	-5.55542	
0.670776	-5.54688	
0.69458	-5.54199	
0.696411	-5.53802	
0.683899	-5.53284	
0.665283	-5.53162	
0.63446	-5.53009	
0.567322	-5.52917	
0.484924	-5.52979	
0.417786	-5.5304	
0.37384	-5.52887	
0.343018	-5.52856	
0.286865	-5.52887	
0.214539	-5.52856	
0.141296	-5.52551	
0.0918579	-5.52307	
0.0820923	-5.5191	
0.093689	-5.51788	
0.111389	-5.51422	
0.12146	-5.50964	
0.124512	-5.50629	
0.13031	-5.50476	
0.126648	-5.5011	
0.125427	-5.49713	
0.128174	-5.49377	
0.134888	-5.49255	
0.15625	-5.49103	
0.227966	-5.48981	
0.440979	-5.48889	
0.885315	-5.48859	
1.58478	-5.48615	
2.31018	-5.4837	
2.73346	-5.48401	
2.63031	-5.4834	
2.00439	-5.48218	
1.11816	-5.48157	
0.281677	-5.47913	
-0.256958	-5.48126	
-0.377502	-5.47852	
-0.206299	-5.47729	
0.00640869	-5.47607	
0.120544	-5.47302	
0.107727	-5.47089	
0.0564575	-5.46814	
0.022583	-5.46387	
0.0201416	-5.46021	
0.0445557	-5.45807	
0.0634766	-5.45837	
0.078125	-5.45776	
0.0933838	-5.45715	
0.104065	-5.45715	
0.124817	-5.45959	
0.140381	-5.46173	
0.15564	-5.46387	
0.1651	-5.46692	
0.178833	-5.46753	
0.197754	-5.4657	
0.210266	-5.46265	
0.230713	-5.45929	
0.24292	-5.45654	
0.254822	-5.45532	
0.268555	-5.45197	
0.286865	-5.45074	
0.309143	-5.45074	
0.330505	-5.45227	
0.355835	-5.45197	
0.383606	-5.45349	
0.414124	-5.45471	
0.45166	-5.45685	
0.498047	-5.45959	
0.543823	-5.46326	
0.592346	-5.46906	
0.632324	-5.47729	
0.670166	-5.4834	
0.697021	-5.48981	
0.722656	-5.49866	
0.741882	-5.50598	
0.749817	-5.51208	
0.750427	-5.52124	
0.749512	-5.53101	
0.734863	-5.54199	
0.719604	-5.54993	
0.69397	-5.55603	
0.644226	-5.56427	
0.582581	-5.56946	
0.515137	-5.57526	
0.446777	-5.57922	
0.368652	-5.58563	
0.302429	-5.59021	
0.249939	-5.5896	
0.207214	-5.59082	
0.168762	-5.59082	
0.131531	-5.59265	
0.104065	-5.59174	
0.0784302	-5.59052	
0.055542	-5.59296	
0.0479126	-5.58929	
0.0408936	-5.58838	
0.0424194	-5.58899	
0.0515747	-5.58929	
0.0610352	-5.59357	
0.0747681	-5.59631	
0.0891113	-5.60059	
0.11261	-5.60486	
0.129395	-5.60852	
0.137939	-5.61432	
0.151367	-5.61951	
0.161438	-5.62347	
0.177307	-5.62866	
0.192871	-5.63293	
0.200806	-5.63873	
0.210876	-5.64148	
0.20874	-5.64423	
0.212708	-5.64484	
0.219421	-5.64484	
0.227661	-5.64636	
0.24353	-5.64484	
0.255432	-5.6427	
0.266418	-5.64331	
0.272522	-5.64362	
0.269165	-5.64209	
0.271606	-5.64117	
0.267334	-5.64148	
0.26947	-5.64056	
0.272217	-5.63721	
0.26947	-5.63782	
0.270996	-5.63507	
0.26001	-5.63812	
0.256348	-5.63904	
0.254517	-5.63904	
0.255432	-5.64178	
0.263672	-5.64087	
0.263977	-5.6424	
0.267639	-5.64026	
0.271301	-5.63843	
0.272217	-5.64026	
0.27832	-5.64026	
0.281372	-5.6427	
0.290833	-5.64331	
0.301819	-5.64575	
0.310974	-5.6488	
0.312195	-5.64789	
0.310364	-5.6488	
0.310059	-5.64911	
0.306091	-5.65002	
0.307007	-5.65094	
0.311279	-5.6485	
0.315552	-5.65002	
0.32074	-5.65186	
0.32959	-5.6543	
0.34668	-5.65582	
0.377197	-5.65826	
0.432434	-5.65857	
0.495911	-5.65857	
0.545959	-5.66101	
0.568848	-5.66345	
0.575867	-5.66467	
0.580139	-5.6665	
0.600891	-5.66833	
0.643005	-5.67139	
0.67627	-5.67383	
0.697327	-5.67444	
0.698853	-5.67444	
0.687561	-5.67657	
0.661621	-5.67963	
0.602417	-5.68054	
0.52887	-5.68146	
0.450134	-5.6839	
0.398865	-5.68573	
0.365906	-5.68726	
0.316162	-5.69031	
0.247192	-5.69214	
0.161438	-5.6955	
0.107727	-5.69946	
0.0888062	-5.70099	
0.10376	-5.70251	
0.126953	-5.70282	
0.137024	-5.70282	
0.143433	-5.69794	
0.147095	-5.69763	
0.145569	-5.69763	
0.150146	-5.69733	
0.155029	-5.69794	
0.163574	-5.69885	
0.166321	-5.70129	
0.209961	-5.70129	
0.35614	-5.70313	
0.693054	-5.70709	
1.3089	-5.7074	
2.09045	-5.70801	
2.7002	-5.71167	
2.86499	-5.71136	
2.44873	-5.71411	
1.64368	-5.71533	
0.725403	-5.71533	
0.0134277	-5.71533	
-0.312805	-5.7135	
-0.262756	-5.71228	
-0.0314331	-5.70953	
0.150452	-5.70862	
0.192261	-5.70801	
0.142822	-5.70709	
0.0894165	-5.70618	
0.0732422	-5.70496	
0.0845337	-5.70679	
0.105286	-5.70801	
0.133362	-5.70801	
0.151062	-5.70801	
0.174561	-5.70618	
0.202637	-5.70374	
0.220032	-5.70038	
0.232239	-5.69641	
0.240479	-5.69397	
0.25238	-5.69214	
0.264282	-5.67657	
0.278015	-5.65613	
0.299683	-5.63049	
0.312195	-5.60577	
0.32196	-5.5838	
0.333252	-5.56549	
0.344238	-5.55084	
0.357056	-5.54138	
0.367432	-5.53528	
0.392151	-5.53284	
0.420837	-5.53619	
0.453186	-5.54138	
0.497131	-5.5481	
0.534973	-5.55664	
0.576782	-5.56427	
0.615845	-5.57434	
0.649719	-5.58624	
0.690918	-5.59692	
0.718384	-5.60913	
0.740356	-5.61951	
0.770874	-5.62775	
0.782776	-5.63751	
0.79834	-5.64484	
0.795593	-5.64941	
0.784912	-5.65338	
0.769653	-5.65826	
0.737	-5.66345	
0.698853	-5.66833	
0.647888	-5.67291	
0.592041	-5.67505	
0.524292	-5.68237	
0.452881	-5.68573	
0.383301	-5.69214	
0.314941	-5.69702	
0.258179	-5.7019	
0.217285	-5.70465	
0.183411	-5.70435	
0.154114	-5.70618	
0.127258	-5.7077	
0.112	-5.70801	
0.10498	-5.70923	
0.107117	-5.7135	
0.117493	-5.72052	
0.129395	-5.72632	
0.144043	-5.73181	
0.157776	-5.74036	
0.169067	-5.74677	
0.184631	-5.75317	
0.197144	-5.75867	
0.206604	-5.76447	
0.211182	-5.7666	
0.218811	-5.77087	
0.234375	-5.77545	
0.244446	-5.78033	
0.256348	-5.78186	
0.257568	-5.78278	
0.26123	-5.78613	
0.26886	-5.78857	
0.267334	-5.79102	
0.273132	-5.79468	
0.277405	-5.79895	
0.279541	-5.80109	
0.28717	-5.80414	
0.276794	-5.80811	
0.274658	-5.81299	
0.276184	-5.81726	
0.267639	-5.82184	
0.270691	-5.82703	
0.274658	-5.83496	
0.274658	-5.84198	
0.267029	-5.85205	
0.259399	-5.86121	
0.26123	-5.86945	
0.260925	-5.87463	
0.257874	-5.87891	
0.255737	-5.8847	
0.251465	-5.8905	
0.245667	-5.89294	
0.251465	-5.89478	
0.255737	-5.89722	
0.261536	-5.89722	
0.266113	-5.8963	
0.281067	-5.89783	
0.27771	-5.89722	
0.276489	-5.89783	
0.282898	-5.89966	
0.276794	-5.90271	
0.278625	-5.90515	
0.28656	-5.90729	
0.282898	-5.91125	
0.283508	-5.91553	
0.28595	-5.91827	
